transaction_id,customer_id,merchant_id,amount,currency,timestamp,device_id,ip_address,country,payment_method,transaction_status,customer_age_days,customer_transaction_count,customer_avg_amount,customer_max_amount,customer_usual_country,customer_usual_device,transactions_last_10m,transactions_last_1h,transactions_last_24h,is_new_device,is_new_country,is_unusual_hour,is_fraud
txn_003851,cust_0169,merch_004,309600.05,INR,2026-08-09T03:12:42.370064,dev_0169_newphone,103.21.228.174,IN,credit_card,success,828,17,235417.57,660699.59,IN,dev_0169_primary,0,0,0,1,0,1,0
txn_003852,cust_0084,merch_029,30616.68,INR,2026-08-09T03:14:46.553196,dev_0084_primary,103.21.47.169,IN,debit_card,success,268,13,17199.19,48297.67,IN,dev_0084_primary,0,0,0,0,0,1,0
txn_003853,cust_0147,merch_024,43720.7,INR,2026-08-09T03:20:32.074863,dev_0147_primary,103.21.159.113,IN,upi,success,1057,11,46389.95,93460.0,IN,dev_0147_primary,0,0,0,0,0,1,0
txn_003854,cust_0220,merch_002,14142.99,INR,2026-08-09T03:31:14.556507,dev_0220_primary,103.21.152.17,IN,net_banking,success,1200,15,11301.53,34947.71,IN,dev_0220_primary,0,0,0,0,0,1,0
txn_003855,cust_0191,merch_030,2751.8,INR,2026-08-09T03:33:50.715612,dev_0191_primary,103.21.212.103,IN,upi,success,1148,17,1607.54,7852.73,IN,dev_0191_primary,0,0,0,0,0,1,0
txn_003856,cust_0183,merch_022,33248.65,INR,2026-08-09T03:38:43.063343,dev_0183_primary,103.21.68.157,IN,upi,success,498,16,9343.42,24162.08,IN,dev_0183_primary,0,0,0,0,0,1,0
txn_003857,cust_0208,merch_023,33756.84,INR,2026-08-09T04:10:15.449175,dev_0208_primary,103.21.23.34,IN,upi,success,1127,19,50956.56,139288.46,IN,dev_0208_primary,0,0,0,0,0,1,0
txn_003858,cust_0214,merch_031,86902.4,INR,2026-08-09T04:10:44.825679,dev_0214_primary,103.21.150.184,IN,credit_card,success,1136,16,14149.48,29233.91,IN,dev_0214_primary,0,0,1,0,0,1,0
txn_003859,cust_0091,merch_009,10617.04,INR,2026-08-09T04:42:23.406705,dev_0091_primary,103.21.91.230,IN,upi,success,333,11,18856.93,36122.8,IN,dev_0091_primary,0,0,0,0,0,1,0
txn_003860,cust_0239,merch_005,36842.45,INR,2026-08-09T04:42:58.273102,dev_0239_primary,103.21.157.111,SG,credit_card,success,905,8,38213.05,64955.94,SG,dev_0239_primary,0,0,0,0,0,1,0
txn_003861,cust_0073,merch_021,57620.43,INR,2026-08-09T04:44:18.392383,dev_0073_primary,103.21.27.244,IN,net_banking,success,726,13,70927.45,280020.83,IN,dev_0073_primary,0,0,0,0,0,1,0
txn_003862,cust_0142,merch_011,1037.75,INR,2026-08-09T04:56:44.834266,dev_0142_primary,103.21.129.178,IN,credit_card,success,874,12,821.09,1231.63,IN,dev_0142_primary,0,0,0,0,0,1,0
txn_003863,cust_0245,merch_003,286.26,INR,2026-08-09T05:03:04.355820,dev_0245_primary,103.21.75.52,IN,upi,success,363,10,669.58,2123.6,IN,dev_0245_primary,0,0,0,0,0,0,0
txn_003864,cust_0175,merch_019,1838.38,INR,2026-08-09T05:11:18.850001,dev_0175_primary,103.21.212.48,IN,net_banking,success,211,19,1109.22,3189.07,IN,dev_0175_primary,0,0,0,0,0,0,0
txn_003865,cust_0011,merch_020,527.22,INR,2026-08-09T05:48:45.398696,dev_0011_primary,103.21.83.46,IN,upi,success,115,16,509.23,2527.43,IN,dev_0011_primary,0,0,1,0,0,0,0
txn_003866,cust_0081,merch_010,1186.58,INR,2026-08-09T06:07:25.155831,dev_0081_primary,103.21.61.165,IN,upi,success,100,13,1483.04,4026.86,IN,dev_0081_primary,0,0,0,0,0,0,0
txn_003867,cust_0137,merch_023,34337.52,INR,2026-08-09T06:23:16.366710,dev_0137_primary,103.21.50.2,IN,credit_card,success,1012,20,5758.47,19408.5,IN,dev_0137_primary,0,0,0,0,0,0,0
txn_003868,cust_0147,merch_008,42135.71,INR,2026-08-09T06:25:47.161543,dev_0147_primary,103.21.159.113,IN,upi,success,1057,12,46167.51,93460.0,IN,dev_0147_primary,0,0,1,0,0,0,0
txn_003869,cust_0164,merch_031,9969.04,INR,2026-08-09T06:42:28.607141,dev_0164_primary,103.21.200.123,IN,debit_card,success,830,13,6792.47,23617.16,IN,dev_0164_primary,0,0,0,0,0,0,0
txn_003870,cust_0017,merch_030,2433.73,INR,2026-08-09T06:43:14.402419,dev_0017_newphone,103.21.118.154,IN,net_banking,success,831,12,2088.08,3293.39,IN,dev_0017_primary,0,0,0,1,0,0,0
txn_003871,cust_0173,merch_018,2917.23,INR,2026-08-09T07:00:40.551860,dev_0173_primary,103.21.86.233,IN,upi,success,714,20,3228.09,9054.25,IN,dev_0173_primary,0,0,0,0,0,0,0
txn_003872,cust_0107,merch_020,40709.87,INR,2026-08-09T07:13:37.913577,dev_0107_newphone,103.21.158.8,US,debit_card,success,1229,19,49476.86,214720.79,US,dev_0107_primary,0,0,0,1,0,0,0
txn_003873,cust_0066,merch_006,1336.74,INR,2026-08-09T07:20:27.550511,dev_0066_newphone,103.21.219.237,IN,upi,success,675,9,1587.78,3597.61,IN,dev_0066_primary,0,0,0,1,0,0,0
txn_003874,cust_0150,merch_016,1879.4,INR,2026-08-09T07:46:24.210729,dev_0150_primary,103.21.32.82,IN,debit_card,success,287,15,1518.17,4053.11,IN,dev_0150_primary,0,0,1,0,0,0,0
txn_003875,cust_0078,merch_032,2641.8,INR,2026-08-09T08:48:49.481489,dev_0078_primary,103.21.211.150,IN,debit_card,success,709,20,3348.57,6026.24,IN,dev_0078_primary,0,0,0,0,0,0,0
txn_003876,cust_0167,merch_012,5194.12,INR,2026-08-09T09:28:53.288654,dev_0167_secondary,103.21.194.38,US,upi,success,366,10,4358.37,16329.14,US,dev_0167_primary,0,0,0,0,0,0,0
txn_003877,cust_0215,merch_032,1866.82,INR,2026-08-09T09:55:55.777049,dev_0215_primary,103.21.164.112,IN,net_banking,success,284,19,3261.05,13944.89,IN,dev_0215_primary,0,0,1,0,0,0,0
txn_003878,cust_0088,merch_022,4589.75,INR,2026-08-09T10:01:28.981997,dev_0088_newphone,103.21.238.131,IN,debit_card,success,1172,17,7354.78,27515.06,IN,dev_0088_primary,0,0,0,1,0,0,0
txn_003879,cust_0041,merch_002,16690.68,INR,2026-08-09T10:06:02.427338,dev_0041_primary,103.21.197.202,IN,upi,success,1046,17,18575.5,65548.95,IN,dev_0041_primary,0,0,0,0,0,0,0
txn_003880,cust_0158,merch_026,11812.52,INR,2026-08-09T10:31:06.531428,dev_0158_primary,103.21.47.100,IN,upi,success,1090,25,14413.79,68085.9,IN,dev_0158_primary,0,0,0,0,0,0,0
txn_003881,cust_0053,merch_014,7319.68,INR,2026-08-09T10:45:30.701757,dev_0053_primary,103.21.250.226,US,upi,success,286,12,1238.6,4867.39,US,dev_0053_primary,0,0,0,0,0,0,0
txn_003882,cust_0093,merch_027,3180.96,INR,2026-08-09T10:50:50.730176,dev_0093_primary,103.21.148.121,IN,debit_card,success,473,18,4942.92,10292.09,IN,dev_0093_primary,0,0,0,0,0,0,0
txn_003883,cust_0184,merch_026,20472.78,INR,2026-08-09T11:13:39.492092,dev_0184_primary,103.21.183.195,IN,upi,success,330,12,41723.25,105588.99,IN,dev_0184_primary,0,0,1,0,0,0,1
txn_003884,cust_0192,merch_002,22186.51,INR,2026-08-09T11:26:11.858902,dev_0192_primary,103.21.182.193,IN,credit_card,success,830,14,37285.99,138449.12,IN,dev_0192_primary,0,0,0,0,0,0,0
txn_003885,cust_0132,merch_027,5289.63,INR,2026-08-09T12:02:38.089396,dev_0132_primary,14.139.121.194,SG,credit_card,success,558,22,2570.81,7186.88,IN,dev_0132_primary,0,0,1,0,1,0,0
txn_003886,cust_0058,merch_032,64364.47,INR,2026-08-09T12:04:20.766738,dev_0058_primary,103.21.151.182,IN,upi,success,69,17,9789.07,25956.77,IN,dev_0058_primary,0,0,0,0,0,0,0
txn_003887,cust_0181,merch_033,16257.66,INR,2026-08-09T12:59:04.103428,dev_ato_3532,103.21.182.179,IN,net_banking,success,66,19,4629.2,9885.67,IN,dev_0181_primary,0,0,0,1,0,0,1
txn_003888,cust_0113,merch_012,41128.73,INR,2026-08-09T13:04:01.955675,dev_0113_primary,103.21.197.135,IN,net_banking,success,603,14,22180.0,90581.39,IN,dev_0113_primary,0,0,0,0,0,0,0
txn_003889,cust_0069,merch_026,934.56,INR,2026-08-09T13:11:26.196050,dev_0069_primary,103.21.234.250,US,upi,success,593,13,1454.91,2796.55,US,dev_0069_primary,0,0,0,0,0,0,0
txn_003890,cust_0198,merch_011,5790.07,INR,2026-08-09T13:41:23.495754,dev_0198_primary,103.21.196.41,IN,debit_card,success,252,15,23298.1,67183.66,IN,dev_0198_primary,0,0,3,0,0,0,0
txn_003891,cust_0001,merch_003,83195.55,INR,2026-08-09T13:50:00.622219,dev_0001_primary,103.21.11.196,IN,credit_card,success,915,17,89147.94,368153.52,IN,dev_0001_primary,0,0,0,0,0,0,0
txn_003892,cust_0250,merch_015,11320.63,INR,2026-08-09T13:50:57.213839,dev_0250_primary,103.21.104.214,IN,credit_card,success,234,10,17624.81,50806.75,IN,dev_0250_primary,0,0,0,0,0,0,0
txn_003893,cust_0044,merch_024,33661.6,INR,2026-08-09T13:59:01.828424,dev_0044_newphone,103.21.140.22,IN,net_banking,success,190,16,43188.45,120987.66,IN,dev_0044_primary,0,0,0,1,0,0,0
txn_003894,cust_0058,merch_003,17996.65,INR,2026-08-09T14:08:52.207501,dev_0058_primary,103.21.151.182,IN,upi,success,69,18,12821.03,64364.47,IN,dev_0058_primary,2,4,1,0,0,0,0
txn_003895,cust_0199,merch_025,2358.29,INR,2026-08-09T14:14:20.619437,dev_0199_primary,103.21.250.245,IN,upi,success,808,7,2911.15,7831.73,IN,dev_0199_primary,0,0,0,0,0,0,0
txn_003896,cust_0120,merch_031,1405.42,INR,2026-08-09T14:35:03.807941,dev_0120_primary,103.21.71.178,IN,debit_card,success,1055,14,1843.19,3483.96,IN,dev_0120_primary,0,0,0,0,0,0,0
txn_003897,cust_0148,merch_002,2370.11,INR,2026-08-09T14:38:05.419620,dev_0148_primary,103.21.114.87,IN,upi,success,264,16,3579.38,10819.08,IN,dev_0148_primary,0,0,1,0,0,0,0
txn_003898,cust_0237,merch_014,2636.05,INR,2026-08-09T14:43:39.889004,dev_0237_primary,103.21.146.182,US,credit_card,success,1194,17,3320.09,6756.39,IN,dev_0237_primary,0,0,0,0,1,0,0
txn_003899,cust_0137,merch_026,7784.18,INR,2026-08-09T14:44:54.118884,dev_0137_secondary,103.21.50.2,IN,upi,success,1012,21,7119.38,34337.52,IN,dev_0137_primary,0,0,1,0,0,0,0
txn_003900,cust_0128,merch_012,1552.13,INR,2026-08-09T14:46:23.279224,dev_0128_primary,103.21.188.243,SG,upi,success,1055,18,4778.45,8394.78,SG,dev_0128_primary,0,0,1,0,0,0,0
txn_003901,cust_0121,merch_004,472.9,INR,2026-08-09T14:52:17.541625,dev_0121_primary,103.21.33.77,IN,credit_card,success,548,11,1047.7,3014.26,IN,dev_0121_primary,0,0,0,0,0,0,0
txn_003902,cust_0230,merch_001,1086.32,INR,2026-08-09T14:54:21.069607,dev_ato_4221,103.21.184.33,IN,upi,success,157,14,402.81,1045.5,IN,dev_0230_primary,0,0,0,1,0,0,1
txn_003903,cust_0054,merch_024,4330.55,INR,2026-08-09T15:02:38.795995,dev_0054_primary,103.21.49.71,IN,credit_card,success,481,28,3915.15,17572.74,IN,dev_0054_primary,0,0,0,0,0,0,0
txn_003904,cust_0141,merch_001,1536.25,INR,2026-08-09T15:42:29.632768,dev_0141_primary,103.21.52.204,IN,credit_card,success,1215,15,1660.06,5828.21,IN,dev_0141_primary,0,0,0,0,0,0,0
txn_003905,cust_0161,merch_008,137209.72,INR,2026-08-09T16:02:45.321605,dev_0161_primary,103.21.178.127,IN,debit_card,success,964,17,201738.68,657620.68,IN,dev_0161_primary,0,0,0,0,0,0,0
txn_003906,cust_0076,merch_023,63709.54,INR,2026-08-09T16:34:48.815338,dev_0076_primary,103.21.117.172,IN,net_banking,success,406,10,56040.13,247658.48,IN,dev_0076_primary,0,0,0,0,0,0,0
txn_003907,cust_0179,merch_015,3031.92,INR,2026-08-09T16:54:43.992750,dev_0179_primary,103.21.126.218,IN,debit_card,success,837,20,4080.77,16402.81,IN,dev_0179_primary,0,0,0,0,0,0,0
txn_003908,cust_0038,merch_029,12125.44,INR,2026-08-09T16:59:22.602711,dev_0038_secondary,103.21.119.135,IN,upi,success,241,11,8841.73,25952.05,IN,dev_0038_primary,0,0,0,0,0,0,0
txn_003909,cust_0068,merch_009,9472.54,INR,2026-08-09T17:06:23.332114,dev_0068_primary,103.21.99.166,SG,credit_card,success,1148,10,14233.91,39166.98,SG,dev_0068_primary,0,0,0,0,0,0,0
txn_003910,cust_0117,merch_030,4720.3,INR,2026-08-09T17:07:50.934417,dev_0117_primary,14.139.142.222,AE,credit_card,success,484,14,2342.11,7692.4,IN,dev_0117_primary,0,0,0,0,1,0,0
txn_003911,cust_0174,merch_024,4971.0,INR,2026-08-09T17:11:55.144283,dev_0174_primary,103.21.105.112,IN,debit_card,success,1137,19,8796.99,16655.37,IN,dev_0174_primary,0,0,0,0,0,0,0
txn_003912,cust_0173,merch_023,8522.69,INR,2026-08-09T17:14:12.130568,dev_0173_primary,103.21.86.233,IN,upi,success,714,21,3213.29,9054.25,IN,dev_0173_primary,0,0,1,0,0,0,0
txn_003913,cust_0003,merch_028,37206.37,INR,2026-08-09T17:19:39.262893,dev_0003_primary,103.21.101.218,IN,upi,success,591,15,5892.69,17188.41,IN,dev_0003_primary,0,0,0,0,0,0,0
txn_003914,cust_0135,merch_003,826206.59,INR,2026-08-09T17:21:15.929787,dev_0135_primary,103.21.136.108,IN,net_banking,success,253,18,666026.67,1589189.14,IN,dev_0135_primary,0,0,0,0,0,0,0
txn_003915,cust_0148,merch_028,2123.98,INR,2026-08-09T17:23:50.331599,dev_0148_primary,103.21.114.87,IN,upi,success,264,17,3508.25,10819.08,IN,dev_0148_primary,0,0,2,0,0,0,0
txn_003916,cust_0060,merch_012,26787.48,INR,2026-08-09T17:43:11.231311,dev_0060_primary,103.21.159.143,IN,upi,success,311,14,35918.53,182901.22,IN,dev_0060_primary,0,0,0,0,0,0,0
txn_003917,cust_0145,merch_016,41644.06,INR,2026-08-09T17:46:44.208453,dev_0145_primary,14.139.62.148,TH,credit_card,success,601,14,25046.81,68964.39,IN,dev_0145_primary,0,0,0,0,1,0,0
txn_003918,cust_0059,merch_017,21544.9,INR,2026-08-09T18:18:09.998956,dev_0059_primary,103.21.236.178,IN,upi,success,1167,14,32294.82,152325.66,IN,dev_0059_primary,0,0,0,0,0,0,0
txn_003919,cust_0083,merch_019,644.47,INR,2026-08-09T18:18:43.800105,dev_0083_primary,103.21.171.149,IN,debit_card,success,836,17,1755.22,7612.83,IN,dev_0083_primary,0,0,0,0,0,0,0
txn_003920,cust_0015,merch_014,3015.34,INR,2026-08-09T18:19:55.418825,dev_0015_primary,103.21.159.104,IN,net_banking,success,333,15,3919.05,19182.01,IN,dev_0015_primary,0,0,0,0,0,0,0
txn_003921,cust_0207,merch_014,3396.98,INR,2026-08-09T18:21:28.855955,dev_0207_primary,103.21.212.203,US,upi,success,713,21,3494.84,10000.0,IN,dev_0207_primary,0,0,0,0,1,0,0
txn_003922,cust_0100,merch_030,5623.41,INR,2026-08-09T18:26:43.495267,dev_0100_primary,103.21.107.85,IN,credit_card,success,719,20,3345.13,8375.63,IN,dev_0100_primary,0,0,0,0,0,0,0
txn_003923,cust_0236,merch_018,14434.07,INR,2026-08-09T18:36:44.454006,dev_0236_primary,103.21.40.3,IN,upi,success,931,15,16816.51,46797.73,IN,dev_0236_primary,0,0,1,0,0,0,0
txn_003924,cust_0025,merch_003,141203.22,INR,2026-08-09T18:37:43.050051,dev_0025_primary,103.21.218.19,IN,upi,success,1140,8,198363.89,782067.66,IN,dev_0025_primary,0,0,1,0,0,0,0
txn_003925,cust_0192,merch_010,64621.64,INR,2026-08-09T18:44:20.243023,dev_0192_primary,103.21.182.193,IN,credit_card,success,830,15,36279.36,138449.12,IN,dev_0192_primary,0,0,1,0,0,0,0
txn_003926,cust_0147,merch_013,73342.33,INR,2026-08-09T18:48:24.420806,dev_0147_primary,103.21.159.113,IN,upi,success,1057,13,45857.38,93460.0,IN,dev_0147_primary,0,0,2,0,0,0,0
txn_003927,cust_0124,merch_004,4282.41,INR,2026-08-09T18:54:45.318944,dev_0124_primary,103.21.194.51,IN,upi,success,1147,12,4418.91,14686.51,IN,dev_0124_primary,0,0,0,0,0,0,0
txn_003928,cust_0107,merch_024,45307.93,INR,2026-08-09T19:27:13.328785,dev_0107_primary,103.21.158.8,US,debit_card,success,1229,20,49038.51,214720.79,US,dev_0107_primary,0,0,1,0,0,0,0
txn_003929,cust_0064,merch_027,530739.05,INR,2026-08-09T19:28:00.129786,dev_0064_primary,103.21.55.190,US,upi,success,893,17,488135.07,2135889.85,US,dev_0064_primary,0,0,0,0,0,0,0
txn_003930,cust_0177,merch_015,1158.03,INR,2026-08-09T19:33:05.019794,dev_0177_primary,103.21.200.199,IN,credit_card,success,69,16,1751.51,3874.96,IN,dev_0177_primary,0,0,2,0,0,0,0
txn_003931,cust_0034,merch_002,1485.93,INR,2026-08-09T19:36:04.038174,dev_0034_primary,103.21.120.92,US,upi,success,1006,13,1640.98,4446.85,IN,dev_0034_primary,0,0,0,0,1,0,0
txn_003932,cust_0114,merch_020,116801.02,INR,2026-08-09T19:54:13.106254,dev_0114_primary,103.21.147.200,IN,net_banking,success,942,13,180231.02,572539.62,IN,dev_0114_primary,0,0,0,0,0,0,0
txn_003933,cust_0061,merch_018,10099.04,INR,2026-08-09T20:07:47.369266,dev_0061_primary,103.21.240.240,IN,credit_card,success,131,7,6215.81,18424.32,IN,dev_0061_primary,0,0,0,0,0,0,0
txn_003934,cust_0159,merch_003,159.17,INR,2026-08-09T20:16:29.521651,dev_0159_primary,103.21.80.199,IN,credit_card,success,899,18,274.58,665.13,IN,dev_0159_primary,0,0,0,0,0,0,0
txn_003935,cust_0147,merch_025,48098.03,INR,2026-08-09T20:17:53.193501,dev_0147_primary,103.21.52.69,IN,upi,success,1057,14,47820.59,93460.0,IN,dev_0147_primary,0,0,3,0,0,0,0
txn_003936,cust_0224,merch_017,482.58,INR,2026-08-09T20:38:32.377531,dev_0224_primary,103.21.81.148,IN,credit_card,success,928,15,468.78,2252.66,IN,dev_0224_primary,0,0,0,0,0,0,0
txn_003937,cust_0100,merch_012,50.0,INR,2026-08-09T20:39:45.227354,dev_4433,45.154.255.130,IN,debit_card,success,719,21,3453.62,8375.63,IN,dev_0100_primary,0,0,1,1,0,1,1
txn_003938,cust_0206,merch_031,983.82,INR,2026-08-09T20:50:36.741473,dev_0206_primary,103.21.214.46,SG,upi,success,102,18,582.5,2537.04,SG,dev_0206_primary,0,0,0,0,0,0,0
txn_003939,cust_0169,merch_006,169441.7,INR,2026-08-09T21:26:39.924426,dev_0169_primary,103.21.228.174,IN,upi,success,828,18,239538.82,660699.59,IN,dev_0169_primary,0,0,1,0,0,0,0
txn_003940,cust_0187,merch_026,169100.98,INR,2026-08-09T21:38:05.198600,dev_0187_secondary,103.21.148.226,IN,net_banking,success,1137,18,266641.27,969412.98,IN,dev_0187_primary,0,0,0,0,0,0,0
txn_003941,cust_0238,merch_003,735.74,INR,2026-08-09T21:55:50.556841,dev_0238_primary,103.21.230.191,IN,debit_card,success,88,17,609.03,1190.72,IN,dev_0238_primary,0,0,0,0,0,0,0
txn_003942,cust_0056,merch_035,7313.98,INR,2026-08-09T22:31:44.586391,dev_0056_primary,103.21.33.164,US,upi,success,616,26,6455.66,28710.74,US,dev_0056_primary,0,0,0,0,0,0,0
txn_003943,cust_0081,merch_001,3112.15,INR,2026-08-09T22:34:33.253203,dev_0081_primary,103.21.67.208,IN,upi,success,100,14,1461.86,4026.86,IN,dev_0081_primary,0,0,1,0,0,0,0
txn_003944,cust_0203,merch_007,5470.05,INR,2026-08-09T22:37:27.139788,dev_0203_primary,103.21.72.34,IN,upi,success,470,12,5641.34,20766.05,IN,dev_0203_primary,1,2,0,0,0,0,0
txn_003945,cust_0048,merch_023,93876.4,INR,2026-08-09T22:59:27.503841,dev_0048_primary,103.21.43.173,IN,credit_card,success,986,14,27400.8,110525.07,IN,dev_0048_primary,0,0,0,0,0,0,0
txn_003946,cust_0139,merch_024,65977.35,INR,2026-08-09T22:59:42.170067,dev_0139_primary,103.21.216.25,IN,debit_card,success,455,9,41004.88,107922.05,IN,dev_0139_primary,0,0,0,0,0,0,0
txn_003947,cust_0198,merch_013,43035.68,INR,2026-08-09T23:04:40.814619,dev_0198_primary,14.139.195.97,US,credit_card,success,252,16,22203.84,67183.66,IN,dev_0198_primary,0,0,1,0,1,0,0
txn_003948,cust_0225,merch_008,2135.0,INR,2026-08-09T23:13:26.547991,dev_0225_primary,103.21.165.239,US,net_banking,success,597,8,1400.45,2278.34,US,dev_0225_primary,0,0,0,0,0,0,0
txn_003949,cust_0106,merch_006,5377.11,INR,2026-08-10T00:01:46.521450,dev_0106_primary,103.21.52.157,IN,upi,success,285,19,8501.41,32961.2,IN,dev_0106_primary,0,0,0,0,0,1,0
txn_003950,cust_0165,merch_010,242.32,INR,2026-08-10T00:21:43.309956,dev_0165_primary,103.21.136.248,AE,net_banking,success,1079,13,608.81,1487.34,AE,dev_0165_primary,0,0,0,0,0,1,0
txn_003951,cust_0233,merch_024,26507.92,INR,2026-08-10T00:44:39.404488,dev_0233_primary,103.21.39.90,IN,net_banking,success,631,13,34151.06,152271.26,IN,dev_0233_primary,0,0,0,0,0,1,0
txn_003952,cust_0247,merch_014,83785.35,INR,2026-08-10T00:46:12.238382,dev_0247_primary,103.21.246.227,IN,credit_card,success,712,15,25130.46,104001.64,IN,dev_0247_primary,0,0,0,0,0,1,0
txn_003953,cust_0050,merch_023,2.18,INR,2026-08-10T00:50:23.293181,dev_0050_primary,103.21.64.131,IN,upi,success,765,17,1.62,4.94,IN,dev_0050_primary,0,0,0,0,0,1,0
txn_003954,cust_0068,merch_029,61680.16,INR,2026-08-10T00:51:21.024141,dev_ato_2196,103.21.249.239,SG,credit_card,success,1149,11,13801.06,39166.98,SG,dev_0068_primary,0,0,1,1,0,1,1
txn_003955,cust_0143,merch_010,743.47,INR,2026-08-10T00:56:15.128987,dev_0143_primary,103.21.136.114,IN,debit_card,success,132,13,436.76,2000.0,IN,dev_0143_primary,0,0,0,0,0,1,0
txn_003956,cust_0236,merch_012,36393.55,INR,2026-08-10T01:08:26.502177,dev_0236_primary,14.139.199.35,US,credit_card,success,932,16,16667.61,46797.73,IN,dev_0236_primary,0,0,1,0,1,1,0
txn_003957,cust_0167,merch_004,378.31,INR,2026-08-10T01:18:47.837337,dev_0167_primary,103.21.194.38,US,upi,success,367,11,4434.35,16329.14,US,dev_0167_primary,3,4,1,0,0,1,0
txn_003958,cust_0242,merch_021,27362.86,INR,2026-08-10T01:21:41.391844,dev_0242_primary,103.21.232.81,IN,credit_card,success,504,16,47374.27,156258.33,IN,dev_0242_primary,0,0,1,0,0,1,0
txn_003959,cust_0165,merch_006,1165.74,INR,2026-08-10T01:32:48.480692,dev_0165_primary,14.139.43.223,AE,credit_card,success,1079,14,582.63,1487.34,AE,dev_0165_primary,0,0,1,0,0,1,0
txn_003960,cust_0224,merch_015,510.62,INR,2026-08-10T02:14:15.310290,dev_0224_primary,103.21.81.148,IN,net_banking,success,929,16,469.64,2252.66,IN,dev_0224_primary,0,0,1,0,0,1,0
txn_003961,cust_0127,merch_009,3942.93,INR,2026-08-10T02:19:15.675639,dev_0127_primary,103.21.13.183,IN,credit_card,success,612,19,3198.74,15218.11,IN,dev_0127_primary,0,0,0,0,0,1,0
txn_003962,cust_0154,merch_033,11479.55,INR,2026-08-10T02:25:43.379088,dev_0154_secondary,103.21.41.9,GB,debit_card,success,541,15,21541.0,43587.67,GB,dev_0154_primary,0,0,0,0,0,1,0
txn_003963,cust_0163,merch_026,42789.87,INR,2026-08-10T02:36:06.108773,dev_0163_primary,103.21.188.63,AE,debit_card,success,529,23,13297.82,50318.21,AE,dev_0163_primary,0,0,0,0,0,1,0
txn_003964,cust_0074,merch_023,2788.26,INR,2026-08-10T02:42:34.160675,dev_0074_primary,103.21.227.33,IN,net_banking,success,666,16,4310.48,9667.96,IN,dev_0074_primary,0,0,0,0,0,1,0
txn_003965,cust_0002,merch_026,1543.12,INR,2026-08-10T02:46:11.066382,dev_0002_primary,103.21.237.144,IN,upi,success,260,17,4388.08,12995.11,IN,dev_0002_primary,0,0,0,0,0,1,0
txn_003966,cust_0192,merch_027,264224.11,INR,2026-08-10T03:31:37.907155,dev_0192_primary,103.21.182.193,IN,credit_card,success,831,16,38050.75,138449.12,IN,dev_0192_primary,0,0,2,0,0,1,0
txn_003967,cust_0180,merch_032,34683.61,INR,2026-08-10T03:33:20.179650,dev_0180_primary,14.139.215.200,SG,credit_card,success,656,14,25042.65,112170.05,IN,dev_0180_primary,0,0,0,0,1,1,0
txn_003968,cust_0216,merch_028,5410.35,INR,2026-08-10T04:14:15.871670,dev_0216_primary,103.21.65.112,IN,upi,success,518,12,2874.14,9806.26,IN,dev_0216_primary,0,0,0,0,0,1,0
txn_003969,cust_0152,merch_022,30677.16,INR,2026-08-10T04:32:10.222717,dev_0152_primary,103.21.58.134,IN,debit_card,success,1071,14,4319.05,14093.91,IN,dev_0152_primary,0,0,0,0,0,1,0
txn_003970,cust_0009,merch_009,4607.54,INR,2026-08-10T04:32:20.535474,dev_0009_primary,103.21.146.188,IN,debit_card,success,997,12,4565.83,13207.04,IN,dev_0009_primary,0,0,0,0,0,1,0
txn_003971,cust_0176,merch_035,1788.85,INR,2026-08-10T04:37:36.513924,dev_0176_primary,14.139.177.12,TH,credit_card,success,344,18,1174.88,5653.58,IN,dev_0176_primary,0,0,0,0,1,1,0
txn_003972,cust_0067,merch_018,588.89,INR,2026-08-10T04:40:24.271194,dev_0067_primary,103.21.178.51,IN,upi,success,621,8,916.39,1722.46,IN,dev_0067_primary,0,0,0,0,0,1,0
txn_003973,cust_0117,merch_029,3172.61,INR,2026-08-10T04:57:57.508089,dev_0117_primary,14.139.227.50,SG,credit_card,success,485,15,2500.65,7692.4,IN,dev_0117_primary,0,0,1,0,1,1,0
txn_003974,cust_0074,merch_025,6575.33,INR,2026-08-10T05:01:20.063636,dev_0074_primary,103.21.227.33,IN,net_banking,success,666,17,4220.94,9667.96,IN,dev_0074_primary,0,0,1,0,0,0,0
txn_003975,cust_0241,merch_019,1090.47,INR,2026-08-10T05:01:48.209889,dev_0241_primary,103.21.226.29,IN,debit_card,success,871,11,1081.1,1785.93,IN,dev_0241_primary,0,0,0,0,0,0,0
txn_003976,cust_0228,merch_001,13218.11,INR,2026-08-10T05:04:53.332902,dev_0228_primary,103.21.172.250,IN,debit_card,success,1137,12,7831.76,27626.89,IN,dev_0228_primary,0,0,0,0,0,0,0
txn_003977,cust_0022,merch_025,5119.21,INR,2026-08-10T05:14:15.247700,dev_0022_primary,103.21.49.97,IN,net_banking,success,1155,14,2840.54,5693.69,IN,dev_0022_primary,0,0,0,0,0,0,0
txn_003978,cust_0079,merch_009,2712.22,INR,2026-08-10T05:27:41.653771,dev_0079_secondary,103.21.182.56,IN,upi,success,398,11,5081.21,22915.04,IN,dev_0079_primary,0,0,0,0,0,0,0
txn_003979,cust_0202,merch_031,6590.44,INR,2026-08-10T05:27:55.628090,dev_0202_primary,103.21.64.166,IN,upi,success,94,11,4111.95,7370.67,IN,dev_0202_primary,0,0,0,0,0,0,0
